station_abbr;tre200h0;tre200hn;tre200hx;tre005h0;tre005hn;ure200h0;pva200h0;tde200h0;prestah0;pp0qffh0;pp0qnhh0;ppz700h0;ppz850h0;fkl010h1;dkl010h0;fkl010h0;fu3010h0;fu3010h1;fkl010h3;fu3010h3;wcc006h0;fve010h0;rre150h0;htoauths;gre000h0;oli000h0;olo000h0;osr000h0;ods000h0;sre000h0;erefaoh0;timestamp;year;month;month_str
MAH;24.8;23.7;25.8;;;49.5;15.5;13.5;968.4;1017.6;1020.0;;;3.0;59;1.4;5.0;10.8;2.9;10.4;;;0.0;;719;;;;113;60;0.493;2025-07-05 09:00:00;2025;7;July
MAH;26.5;25.9;26.9;;;43.8;15.2;13.2;968.0;1016.8;1019.6;;;4.2;69;1.6;5.8;15.1;4.1;14.8;;;0.0;;841;;;;114;60;0.602;2025-07-05 10:00:00;2025;7;July
MAH;27.8;27.4;28.1;;;40.0;14.9;13.0;967.7;1016.2;1019.3;;;4.8;79;2.1;7.6;17.3;4.6;16.6;;;0.0;;919;;;;113;60;0.682;2025-07-05 11:00:00;2025;7;July
MAH;28.5;28.0;28.8;;;35.6;13.8;11.8;967.1;1015.5;1018.7;;;5.4;124;1.9;6.8;19.4;5.0;18.0;;;0.0;;976;;;;134;60;0.73;2025-07-05 12:00:00;2025;7;July
MAH;29.4;29.0;29.7;;;33.5;13.7;11.6;966.6;1014.8;1018.1;;;5.7;117;2.0;7.2;20.5;5.6;20.2;;;0.0;;969;;;;177;60;0.738;2025-07-05 13:00:00;2025;7;July
MAH;29.9;29.5;30.1;;;30.3;12.8;10.6;966.0;1014.2;1017.5;;;5.8;45;1.5;5.4;20.9;5.7;20.5;;;0.0;;790;;;;161;56;0.602;2025-07-05 14:00:00;2025;7;July
MAH;30.4;30.0;30.7;;;26.4;11.4;8.9;965.5;1013.5;1017.0;;;7.5;16;2.7;9.7;27.0;7.2;25.9;;;0.0;;748;;;;106;60;0.609;2025-07-05 15:00:00;2025;7;July
MAH;30.1;29.8;30.4;;;25.4;10.8;8.1;965.2;1013.2;1016.7;;;9.3;283;2.6;9.4;33.5;8.7;31.3;;;0.0;;603;;;;93;60;0.498;2025-07-05 16:00:00;2025;7;July
MAH;29.4;28.9;29.7;;;23.3;9.5;6.3;965.0;1013.2;1016.5;;;8.0;303;3.7;13.3;28.8;7.2;25.9;;;0.0;;432;;;;79;60;0.419;2025-07-05 17:00:00;2025;7;July
MAH;28.2;27.4;28.6;;;24.7;9.4;6.1;965.0;1013.4;1016.5;;;7.3;325;3.0;10.8;26.3;7.2;25.9;;;0.0;;267;;;;65;60;0.269;2025-07-05 18:00:00;2025;7;July
MAH;26.2;25.0;27.2;;;28.1;9.6;6.3;965.2;1013.9;1016.7;;;5.4;339;2.4;8.6;19.4;5.0;18.0;;;0.0;;86;;;;37;36;0.133;2025-07-05 19:00:00;2025;7;July
MAH;22.9;21.3;24.7;;;38.4;10.7;7.9;965.4;1014.7;1016.9;;;6.2;90;2.5;9.0;22.3;6.1;22.0;;;0.0;;9;;;;8;0;0.067;2025-07-05 20:00:00;2025;7;July
MAH;20.5;19.0;21.4;;;46.0;11.1;8.5;965.7;1015.4;1017.2;;;4.5;142;2.1;7.6;16.2;4.3;15.5;;;0.0;;3;;;;2;0;0.045;2025-07-05 21:00:00;2025;7;July
MAH;18.4;17.1;19.6;;;54.3;11.4;8.9;965.7;1015.9;1017.2;;;3.9;202;1.1;4.0;14.0;3.6;13.0;;;0.0;;3;;;;2;0;0.017;2025-07-05 22:00:00;2025;7;July
MAH;15.8;15.0;16.5;;;70.1;12.6;10.4;965.7;1016.3;1017.2;;;1.6;214;0.8;2.9;5.8;1.6;5.8;;;0.0;;4;;;;3;0;0.004;2025-07-05 23:00:00;2025;7;July
MAH;14.9;14.4;15.8;;;74.4;12.6;10.3;965.3;1016.1;1016.8;;;2.6;219;1.1;4.0;9.4;2.6;9.4;;;0.0;;3;;;;1;0;0.006;2025-07-06 00:00:00;2025;7;July
MAH;15.1;14.6;15.6;;;74.5;12.8;10.6;964.8;1015.5;1016.3;;;3.7;195;1.7;6.1;13.3;3.5;12.6;;;0.0;;2;;;;1;0;0.011;2025-07-06 01:00:00;2025;7;July
MAH;15.1;14.6;15.6;;;76.5;13.1;11.0;964.6;1015.3;1016.1;;;4.4;206;2.6;9.4;15.8;4.4;15.8;;;0.0;;2;;;;1;0;0.016;2025-07-06 02:00:00;2025;7;July
MAH;14.7;13.8;15.5;;;76.2;12.7;10.5;964.3;1015.1;1015.7;;;3.9;216;1.9;6.8;14.0;3.7;13.3;;;0.0;;3;;;;2;0;0.012;2025-07-06 03:00:00;2025;7;July
MAH;13.6;13.5;13.7;;;87.9;13.7;11.7;964.1;1015.1;1015.5;;;1.3;360;0.5;1.8;4.7;1.2;4.3;;;0.0;;4;;;;2;0;-0.004;2025-07-06 04:00:00;2025;7;July
MAH;14.5;13.6;15.4;;;86.0;14.2;12.2;963.9;1014.7;1015.3;;;3.4;212;1.4;5.0;12.2;3.3;11.9;;;0.0;;33;;;;32;0;0.027;2025-07-06 05:00:00;2025;7;July
MAH;16.1;15.4;17.0;;;75.8;13.8;11.8;963.7;1014.2;1015.1;;;4.2;202;2.5;9.0;15.1;4.1;14.8;;;0.0;;107;;;;104;0;0.084;2025-07-06 06:00:00;2025;7;July
MAH;18.7;17.6;20.5;;;68.7;14.8;12.8;963.6;1013.6;1015.0;;;3.5;193;1.9;6.8;12.6;3.4;12.2;;;0.0;;290;;;;174;21;0.185;2025-07-06 07:00:00;2025;7;July
MAH;21.4;20.9;22.4;;;57.2;14.5;12.5;963.2;1012.7;1014.6;;;5.9;195;3.6;13.0;21.2;5.7;20.5;;;0.0;;398;;;;291;11;0.3;2025-07-06 08:00:00;2025;7;July
MAH;22.4;22.1;22.6;;;51.2;13.9;11.9;962.7;1012.0;1014.1;;;5.7;202;2.7;9.7;20.5;5.6;20.2;;;0.0;;249;;;;230;1;0.236;2025-07-06 09:00:00;2025;7;July
MAH;22.3;20.8;23.3;;;47.0;12.7;10.4;962.9;1012.2;1014.3;;;12.1;233;4.0;14.4;43.6;11.7;42.1;;;0.0;;206;;;;203;0;0.252;2025-07-06 10:00:00;2025;7;July
MAH;20.6;20.2;21.1;;;55.2;13.4;11.3;962.4;1012.0;1013.7;;;7.1;199;3.5;12.6;25.6;6.9;24.8;;;0.0;;167;;;;165;0;0.197;2025-07-06 11:00:00;2025;7;July
MAH;21.4;21.1;21.5;;;55.4;14.1;12.0;961.7;1011.1;1013.0;;;4.4;178;2.6;9.4;15.8;4.3;15.5;;;0.0;;160;;;;158;0;0.18;2025-07-06 12:00:00;2025;7;July
MAH;21.7;21.4;22.3;;;50.0;13.0;10.8;961.6;1011.0;1012.9;;;11.2;219;5.0;18.0;40.3;10.8;38.9;;;0.0;;166;;;;164;0;0.241;2025-07-06 13:00:00;2025;7;July
MAH;21.5;21.0;22.0;;;49.0;12.5;10.3;961.4;1010.7;1012.7;;;8.8;222;4.9;17.6;31.7;8.3;29.9;;;0.0;;154;;;;152;0;0.233;2025-07-06 14:00:00;2025;7;July
MAH;22.1;21.9;22.4;;;43.4;11.5;9.1;961.0;1010.2;1012.3;;;14.0;238;6.2;22.3;50.4;13.8;49.7;;;0.0;;204;;;;199;0;0.3;2025-07-06 15:00:00;2025;7;July
MAH;21.8;21.3;22.1;;;42.2;11.0;8.4;960.7;1009.9;1012.0;;;12.2;236;5.7;20.5;43.9;11.4;41.0;;;0.0;;93;;;;91;0;0.24;2025-07-06 16:00:00;2025;7;July
MAH;20.7;20.5;21.0;;;45.9;11.2;8.6;960.2;1009.7;1011.5;;;9.8;265;3.4;12.2;35.3;8.9;32.0;;;0.0;;105;;;;103;0;0.173;2025-07-06 17:00:00;2025;7;July
MAH;19.4;18.4;20.4;;;52.8;11.9;9.5;960.1;1009.7;1011.4;;;6.8;264;2.9;10.4;24.5;6.3;22.7;;;0.0;;54;;;;52;0;0.117;2025-07-06 18:00:00;2025;7;July
MAH;18.1;18.0;18.1;;;61.6;12.8;10.6;960.5;1010.4;1011.8;;;7.4;245;3.5;12.6;26.6;7.0;25.2;;;0.0;;20;;;;19;0;0.091;2025-07-06 19:00:00;2025;7;July
MAH;17.7;16.7;18.0;;;64.4;13.0;10.8;961.0;1011.1;1012.3;;;8.3;222;3.7;13.3;29.9;7.8;28.1;;;0.0;;6;;;;5;0;0.04;2025-07-06 20:00:00;2025;7;July
MAH;16.4;16.3;16.6;;;75.3;14.1;12.1;961.1;1011.4;1012.4;;;6.1;193;2.4;8.6;22.0;5.9;21.2;;;0.0;;2;;;;1;0;0.017;2025-07-06 21:00:00;2025;7;July
MAH;15.9;15.1;16.4;;;82.8;14.9;12.9;961.3;1011.7;1012.6;;;5.7;192;2.7;9.7;20.5;5.5;19.8;;;1.7;;4;;;;3;0;0.012;2025-07-06 22:00:00;2025;7;July
MAH;14.6;14.4;14.7;;;92.2;15.3;13.3;961.3;1011.9;1012.6;;;5.9;198;2.2;7.9;21.2;5.7;20.5;;;0.1;;1;;;;0;0;0.001;2025-07-06 23:00:00;2025;7;July
MAH;14.8;14.7;14.9;;;91.9;15.5;13.5;960.9;1011.5;1012.2;;;7.0;194;3.4;12.2;25.2;6.7;24.1;;;0.4;;2;;;;1;0;0.004;2025-07-07 00:00:00;2025;7;July
MAH;14.6;14.5;14.6;;;92.4;15.3;13.3;960.5;1011.1;1011.8;;;7.6;188;4.9;17.6;27.4;7.4;26.6;;;0.0;;2;;;;1;0;0.006;2025-07-07 01:00:00;2025;7;July
MAH;14.4;14.3;14.5;;;93.6;15.3;13.4;960.2;1010.8;1011.5;;;7.8;191;4.9;17.6;28.1;7.5;27.0;;;0.6;;2;;;;2;0;0.004;2025-07-07 02:00:00;2025;7;July
MAH;14.4;14.4;14.4;;;94.5;15.5;13.5;959.6;1010.2;1010.8;;;6.8;191;4.1;14.8;24.5;6.5;23.4;;;0.2;;3;;;;2;0;0.002;2025-07-07 03:00:00;2025;7;July
MAH;14.3;14.3;14.4;;;97.0;15.8;13.9;959.2;1009.8;1010.4;;;6.0;195;3.6;13.0;21.6;5.8;20.9;;;0.7;;2;;;;1;0;-0.001;2025-07-07 04:00:00;2025;7;July
MAH;14.7;14.5;15.0;;;94.2;15.7;13.8;959.0;1009.4;1010.2;;;7.6;196;4.4;15.8;27.4;7.4;26.6;;;0.0;;17;;;;16;0;0.026;2025-07-07 05:00:00;2025;7;July
MAH;15.4;15.1;15.7;;;89.9;15.7;13.7;958.7;1009.0;1009.9;;;8.9;194;4.7;16.9;32.0;8.2;29.5;;;0.0;;94;;;;87;1;0.064;2025-07-07 06:00:00;2025;7;July
MAH;16.6;16.1;17.0;;;84.3;15.9;14.0;958.6;1008.7;1009.8;;;10.7;200;6.0;21.6;38.5;10.6;38.2;;;0.0;;195;;;;167;4;0.127;2025-07-07 07:00:00;2025;7;July
MAH;17.4;17.2;17.6;;;78.4;15.5;13.6;958.6;1008.6;1009.8;;;9.4;201;5.9;21.2;33.8;9.2;33.1;;;0.0;;172;;;;164;0;0.143;2025-07-07 08:00:00;2025;7;July
MAH;17.6;17.4;17.9;;;77.5;15.6;13.6;958.5;1008.4;1009.7;;;8.9;210;3.7;13.3;32.0;8.6;31.0;;;0.8;;131;;;;127;0;0.121;2025-07-07 09:00:00;2025;7;July
MAH;16.9;16.4;17.6;;;84.6;16.3;14.3;958.8;1008.9;1010.0;;;9.1;213;4.3;15.5;32.8;8.6;31.0;;;1.6;;238;;;;233;0;0.157;2025-07-07 10:00:00;2025;7;July
MAH;19.0;18.1;20.3;;;74.3;16.3;14.3;958.3;1007.9;1009.5;;;7.1;197;4.1;14.8;25.6;7.0;25.2;;;0.0;;519;;;;417;6;0.327;2025-07-07 11:00:00;2025;7;July
MAH;20.9;19.9;21.4;;;57.8;14.3;12.3;957.4;1006.7;1008.5;;;11.2;226;4.6;16.6;40.3;10.4;37.4;;;0.0;;562;;;;361;14;0.405;2025-07-07 12:00:00;2025;7;July
MAH;17.5;16.5;18.7;;;70.8;14.1;12.1;958.0;1007.9;1009.1;;;10.0;265;4.0;14.4;36.0;9.2;33.1;;;2.6;;147;;;;140;0;0.147;2025-07-07 13:00:00;2025;7;July
MAH;16.5;15.9;17.0;;;77.2;14.5;12.5;958.4;1008.6;1009.6;;;8.3;229;4.2;15.1;29.9;8.1;29.2;;;0.6;;115;;;;113;0;0.116;2025-07-07 14:00:00;2025;7;July
MAH;16.9;16.6;17.4;;;71.4;13.7;11.7;958.9;1009.0;1010.1;;;9.9;269;4.3;15.5;35.6;9.4;33.8;;;0.0;;382;;;;287;9;0.246;2025-07-07 15:00:00;2025;7;July
MAH;16.9;16.7;17.1;;;66.8;12.9;10.7;958.9;1009.0;1010.1;;;9.2;210;3.0;10.8;33.1;9.0;32.4;;;0.0;;220;;;;211;0;0.17;2025-07-07 16:00:00;2025;7;July
MAH;17.6;17.2;18.1;;;62.4;12.6;10.3;959.5;1009.5;1010.7;;;12.3;210;4.3;15.5;44.3;11.9;42.8;;;0.0;;210;;;;149;14;0.182;2025-07-07 17:00:00;2025;7;July
MAH;17.2;16.5;18.0;;;60.7;11.9;9.5;960.2;1010.3;1011.5;;;9.7;248;4.8;17.3;34.9;9.3;33.5;;;0.0;;102;;;;58;15;0.14;2025-07-07 18:00:00;2025;7;July
MAH;15.5;14.3;16.4;;;72.2;12.7;10.5;961.1;1011.5;1012.4;;;7.0;255;2.4;8.6;25.2;6.7;24.1;;;0.8;;9;;;;8;0;0.054;2025-07-07 19:00:00;2025;7;July
MAH;14.2;14.0;14.4;;;84.3;13.6;11.6;961.4;1012.1;1012.7;;;6.1;222;3.1;11.2;22.0;5.9;21.2;;;0.9;;4;;;;3;0;0.011;2025-07-07 20:00:00;2025;7;July
MAH;14.5;14.4;14.7;;;79.5;13.1;11.0;961.8;1012.4;1013.1;;;5.4;232;2.6;9.4;19.4;5.2;18.7;;;0.0;;2;;;;1;0;0.013;2025-07-07 21:00:00;2025;7;July
MAH;14.4;14.1;14.6;;;79.6;13.0;10.9;962.2;1012.9;1013.5;;;5.1;227;2.5;9.0;18.4;4.8;17.3;;;0.0;;2;;;;1;0;0.012;2025-07-07 22:00:00;2025;7;July
MAH;14.4;14.3;14.7;;;82.8;13.6;11.5;962.4;1013.1;1013.8;;;5.3;217;2.6;9.4;19.1;5.1;18.4;;;0.1;;3;;;;2;0;0.01;2025-07-07 23:00:00;2025;7;July
MAH;13.5;13.4;13.8;;;93.6;14.5;12.5;962.6;1013.5;1014.0;;;5.4;192;3.4;12.2;19.4;5.3;19.1;;;1.1;;2;;;;1;0;0.002;2025-07-08 00:00:00;2025;7;July
MAH;13.4;13.4;13.4;;;96.3;14.8;12.8;962.8;1013.7;1014.2;;;3.8;191;2.2;7.9;13.7;3.6;13.0;;;0.1;;2;;;;1;0;-0.002;2025-07-08 01:00:00;2025;7;July
MAH;13.4;13.3;13.5;;;95.6;14.7;12.7;962.8;1013.7;1014.2;;;3.8;177;2.2;7.9;13.7;3.6;13.0;;;0.0;;2;;;;1;0;-0.002;2025-07-08 02:00:00;2025;7;July
MAH;13.5;13.4;13.6;;;95.5;14.8;12.8;963.1;1014.0;1014.5;;;2.4;180;1.1;4.0;8.6;2.2;7.9;;;0.0;;2;;;;1;0;-0.005;2025-07-08 03:00:00;2025;7;July
MAH;13.7;13.3;14.0;;;91.6;14.3;12.3;963.3;1014.3;1014.7;;;3.9;148;1.8;6.5;14.0;3.8;13.7;;;0.0;;4;;;;3;0;0.0;2025-07-08 04:00:00;2025;7;July
MAH;13.1;12.8;13.3;;;83.9;12.6;10.4;963.5;1014.5;1014.9;;;5.1;172;2.0;7.2;18.4;4.9;17.6;;;0.0;;28;;;;25;0;0.031;2025-07-08 05:00:00;2025;7;July
MAH;13.0;12.8;13.4;;;79.9;12.0;9.6;963.8;1014.9;1015.2;;;6.0;158;2.1;7.6;21.6;5.9;21.2;;;0.0;;53;;;;50;0;0.054;2025-07-08 06:00:00;2025;7;July
MAH;13.4;13.0;13.8;;;69.1;10.6;7.8;964.9;1015.9;1016.4;;;8.3;323;2.3;8.3;29.9;7.7;27.7;;;0.0;;84;;;;81;0;0.085;2025-07-08 07:00:00;2025;7;July
MAH;13.5;13.3;13.9;;;68.4;10.6;7.8;965.3;1016.4;1016.8;;;4.0;131;1.6;5.8;14.4;3.8;13.7;;;0.0;;176;;;;173;0;0.122;2025-07-08 08:00:00;2025;7;July
MAH;14.7;14.2;15.3;;;60.2;10.1;7.1;965.6;1016.4;1017.1;;;5.1;189;2.6;9.4;18.4;4.9;17.6;;;0.0;;496;;;;372;11;0.291;2025-07-08 09:00:00;2025;7;July
MAH;16.2;15.9;16.9;;;52.7;9.7;6.6;965.6;1016.2;1017.1;;;5.9;180;2.3;8.3;21.2;5.4;19.4;;;0.0;;810;;;;299;45;0.466;2025-07-08 10:00:00;2025;7;July
MAH;17.0;16.4;17.8;;;46.9;9.1;5.5;965.6;1016.1;1017.1;;;5.7;250;2.3;8.3;20.5;5.4;19.4;;;0.0;;647;;;;403;21;0.407;2025-07-08 11:00:00;2025;7;July
MAH;14.6;12.4;16.6;;;58.3;9.5;6.3;966.4;1017.3;1018.0;;;9.3;290;3.5;12.6;33.5;8.5;30.6;;;0.5;;118;;;;114;0;0.14;2025-07-08 12:00:00;2025;7;July
MAH;13.0;12.1;13.9;;;74.8;11.2;8.6;966.9;1018.1;1018.4;;;9.0;196;3.9;14.0;32.4;8.7;31.3;;;0.4;;242;;;;232;0;0.16;2025-07-08 13:00:00;2025;7;July
MAH;14.2;13.9;14.6;;;69.3;11.3;8.7;967.1;1018.1;1018.7;;;6.6;197;4.0;14.4;23.8;6.4;23.0;;;0.0;;295;;;;283;0;0.198;2025-07-08 14:00:00;2025;7;July
MAH;13.8;13.6;14.3;;;70.5;11.1;8.5;967.8;1019.0;1019.4;;;6.9;228;3.5;12.6;24.8;6.3;22.7;;;0.0;;93;;;;90;0;0.104;2025-07-08 15:00:00;2025;7;July
MAH;14.3;13.4;15.0;;;71.2;11.6;9.1;968.0;1019.0;1019.6;;;7.4;187;4.1;14.8;26.6;7.1;25.6;;;0.0;;443;;;;167;36;0.244;2025-07-08 16:00:00;2025;7;July
MAH;15.2;15.0;15.3;;;66.5;11.4;8.9;967.8;1018.7;1019.4;;;7.2;194;4.7;16.9;25.9;7.1;25.6;;;0.0;;399;;;;97;56;0.229;2025-07-08 17:00:00;2025;7;July
MAH;14.4;14.2;14.6;;;71.8;11.7;9.3;968.1;1019.1;1019.7;;;5.2;194;3.4;12.2;18.7;5.1;18.4;;;0.0;;93;;;;70;5;0.09;2025-07-08 18:00:00;2025;7;July
MAH;13.8;13.2;14.3;;;80.1;12.6;10.4;968.7;1019.9;1020.3;;;3.9;202;1.9;6.8;14.0;3.8;13.7;;;0.1;;17;;;;15;0;0.037;2025-07-08 19:00:00;2025;7;July
MAH;13.0;12.4;13.4;;;85.6;12.8;10.6;969.1;1020.4;1020.7;;;6.5;187;3.5;12.6;23.4;6.2;22.3;;;0.0;;7;;;;6;0;0.011;2025-07-08 20:00:00;2025;7;July
MAH;12.1;11.7;12.3;;;88.9;12.5;10.3;970.0;1021.5;1021.7;;;2.9;204;1.4;5.0;10.4;2.8;10.1;;;0.0;;3;;;;1;0;0.0;2025-07-08 21:00:00;2025;7;July
MAH;10.6;10.3;10.9;;;96.4;12.3;10.0;970.4;1022.2;1022.1;;;2.3;301;0.8;2.9;8.3;2.1;7.6;;;0.0;;3;;;;2;0;-0.005;2025-07-08 22:00:00;2025;7;July
MAH;10.6;9.8;11.1;;;96.2;12.3;10.0;970.6;1022.5;1022.3;;;2.0;256;0.8;2.9;7.2;1.9;6.8;;;0.0;;3;;;;2;0;-0.005;2025-07-08 23:00:00;2025;7;July
MAH;9.7;9.3;10.2;;;98.6;11.8;9.5;970.7;1022.8;1022.4;;;2.6;191;1.2;4.3;9.4;2.5;9.0;;;0.0;;2;;;;1;0;-0.005;2025-07-09 00:00:00;2025;7;July
MAH;9.0;8.6;9.3;;;98.3;11.3;8.7;970.6;1022.8;1022.3;;;2.7;208;1.6;5.8;9.7;2.7;9.7;;;0.0;;3;;;;1;0;-0.004;2025-07-09 01:00:00;2025;7;July
MAH;8.0;7.3;8.5;;;99.2;10.6;7.9;970.6;1023.0;1022.3;;;1.5;231;0.8;2.9;5.4;1.5;5.4;;;0.0;;3;;;;1;0;-0.006;2025-07-09 02:00:00;2025;7;July
MAH;6.9;6.6;7.1;;;99.2;9.8;6.8;970.4;1023.0;1022.1;;;1.2;236;0.5;1.8;4.3;1.2;4.3;;;0.0;;3;;;;2;0;-0.006;2025-07-09 03:00:00;2025;7;July
MAH;6.2;5.6;6.8;;;99.2;9.4;6.1;970.3;1023.1;1022.0;;;1.7;270;0.7;2.5;6.1;1.6;5.8;;;0.0;;5;;;;4;0;-0.005;2025-07-09 04:00:00;2025;7;July
MAH;6.3;5.5;7.3;;;99.3;9.5;6.2;970.5;1023.3;1022.2;;;1.4;360;0.8;2.9;5.0;1.4;5.0;;;0.0;;56;;;;24;46;0.01;2025-07-09 05:00:00;2025;7;July
MAH;8.9;7.8;10.4;;;99.2;11.3;8.8;970.9;1023.1;1022.6;;;1.6;37;0.7;2.5;5.8;1.5;5.4;;;0.0;;212;;;;45;60;0.077;2025-07-09 06:00:00;2025;7;July
MAH;12.2;10.9;13.2;;;85.3;12.1;9.8;971.2;1022.8;1022.9;;;2.5;23;0.9;3.2;9.0;2.4;8.6;;;0.0;;397;;;;64;60;0.185;2025-07-09 07:00:00;2025;7;July
MAH;14.8;13.9;15.6;;;77.1;12.9;10.8;971.3;1022.5;1023.0;;;5.3;23;3.0;10.8;19.1;5.2;18.7;;;0.0;;576;;;;86;60;0.293;2025-07-09 08:00:00;2025;7;July
MAH;16.4;15.5;16.9;;;66.3;12.3;10.0;971.1;1022.0;1022.8;;;6.2;44;3.3;11.9;22.3;5.9;21.2;;;0.0;;730;;;;91;60;0.404;2025-07-09 09:00:00;2025;7;July
MAH;18.2;17.4;18.8;;;55.3;11.5;9.0;971.1;1021.6;1022.8;;;5.6;18;2.8;10.1;20.2;5.5;19.8;;;0.0;;852;;;;92;60;0.51;2025-07-09 10:00:00;2025;7;July
MAH;19.4;18.7;19.9;;;51.2;11.5;9.0;970.9;1021.2;1022.6;;;5.8;27;3.1;11.2;20.9;5.5;19.8;;;0.0;;930;;;;100;60;0.577;2025-07-09 11:00:00;2025;7;July
MAH;20.6;20.0;21.1;;;44.8;10.8;8.2;970.7;1020.7;1022.4;;;7.7;36;4.1;14.8;27.7;7.0;25.2;;;0.0;;962;;;;158;60;0.625;2025-07-09 12:00:00;2025;7;July
MAH;21.4;21.1;21.6;;;42.1;10.7;8.0;970.5;1020.4;1022.2;;;7.9;40;4.8;17.3;28.4;7.7;27.7;;;0.0;;1007;;;;160;60;0.672;2025-07-09 13:00:00;2025;7;July
MAH;21.8;21.4;22.0;;;41.4;10.8;8.1;970.3;1020.1;1022.0;;;7.2;37;4.3;15.5;25.9;7.1;25.6;;;0.0;;880;;;;105;60;0.603;2025-07-09 14:00:00;2025;7;July
MAH;21.8;21.7;22.0;;;42.2;11.0;8.4;970.1;1019.8;1021.8;;;7.2;45;4.7;16.9;25.9;7.0;25.2;;;0.0;;762;;;;94;60;0.536;2025-07-09 15:00:00;2025;7;July
MAH;22.0;21.8;22.1;;;42.2;11.2;8.6;969.9;1019.6;1021.6;;;7.7;40;4.5;16.2;27.7;7.5;27.0;;;0.0;;609;;;;86;60;0.447;2025-07-09 16:00:00;2025;7;July
MAH;21.9;21.6;22.0;;;43.1;11.3;8.8;969.7;1019.4;1021.4;;;7.6;42;4.5;16.2;27.4;7.2;25.9;;;0.0;;430;;;;75;60;0.342;2025-07-09 17:00:00;2025;7;July
MAH;21.1;20.7;21.5;;;46.0;11.5;9.0;969.6;1019.5;1021.3;;;7.4;45;4.8;17.3;26.6;7.1;25.6;;;0.0;;263;;;;60;60;0.242;2025-07-09 18:00:00;2025;7;July
MAH;19.5;18.2;20.5;;;51.1;11.6;9.1;969.7;1019.9;1021.4;;;6.5;33;3.8;13.7;23.4;6.4;23.0;;;0.0;;79;;;;36;34;0.119;2025-07-09 19:00:00;2025;7;July
MAH;16.6;15.9;17.7;;;63.5;12.0;9.7;969.9;1020.6;1021.6;;;3.6;9;2.3;8.3;13.0;3.5;12.6;;;0.0;;9;;;;8;0;0.028;2025-07-09 20:00:00;2025;7;July
MAH;14.9;13.7;16.4;;;70.6;11.9;9.6;970.4;1021.4;1022.1;;;2.9;23;1.2;4.3;10.4;2.7;9.7;;;0.0;;4;;;;2;0;0.009;2025-07-09 21:00:00;2025;7;July
MAH;12.4;11.9;13.3;;;87.9;12.7;10.5;970.6;1022.1;1022.3;;;1.7;270;0.6;2.2;6.1;1.6;5.8;;;0.0;;4;;;;2;0;-0.004;2025-07-09 22:00:00;2025;7;July
MAH;11.3;10.5;11.7;;;93.0;12.4;10.2;970.8;1022.6;1022.5;;;1.5;225;0.6;2.2;5.4;1.4;5.0;;;0.0;;3;;;;2;0;-0.005;2025-07-09 23:00:00;2025;7;July
MAH;10.8;10.5;11.0;;;95.6;12.4;10.1;970.8;1022.6;1022.5;;;1.3;169;0.6;2.2;4.7;1.2;4.3;;;0.0;;2;;;;1;0;-0.006;2025-07-10 00:00:00;2025;7;July
MAH;10.2;9.6;10.7;;;96.9;12.0;9.7;970.5;1022.5;1022.2;;;1.8;217;0.6;2.2;6.5;1.8;6.5;;;0.0;;3;;;;2;0;-0.006;2025-07-10 01:00:00;2025;7;July
MAH;9.4;9.1;9.9;;;99.2;11.7;9.3;970.4;1022.5;1022.1;;;1.1;180;0.4;1.4;4.0;1.1;4.0;;;0.0;;2;;;;1;0;-0.007;2025-07-10 02:00:00;2025;7;July
MAH;9.9;9.3;10.3;;;97.2;11.9;9.5;970.3;1022.3;1022.0;;;1.5;198;0.7;2.5;5.4;1.4;5.0;;;0.0;;2;;;;1;0;-0.006;2025-07-10 03:00:00;2025;7;July
MAH;8.8;8.4;9.1;;;99.2;11.2;8.7;970.3;1022.5;1022.0;;;1.2;189;0.7;2.5;4.3;1.2;4.3;;;0.0;;5;;;;3;0;-0.006;2025-07-10 04:00:00;2025;7;July
MAH;9.6;8.6;10.6;;;99.2;11.9;9.5;970.2;1022.3;1021.9;;;1.1;171;0.7;2.5;4.0;1.1;4.0;;;0.0;;54;;;;23;45;0.011;2025-07-10 05:00:00;2025;7;July
MAH;12.9;11.6;14.0;;;93.1;13.9;11.8;970.2;1021.6;1021.9;;;1.9;297;0.5;1.8;6.8;1.9;6.8;;;0.0;;208;;;;45;60;0.089;2025-07-10 06:00:00;2025;7;July
MAH;16.0;14.8;17.0;;;75.3;13.6;11.6;970.4;1021.3;1022.1;;;6.5;18;2.2;7.9;23.4;6.1;22.0;;;0.0;;395;;;;67;60;0.209;2025-07-10 07:00:00;2025;7;July
MAH;17.7;17.2;18.4;;;65.0;13.1;11.0;970.6;1021.1;1022.3;;;7.2;38;4.4;15.8;25.9;6.9;24.8;;;0.0;;574;;;;86;60;0.336;2025-07-10 08:00:00;2025;7;July
MAH;19.2;18.7;19.7;;;56.7;12.6;10.4;970.4;1020.6;1022.1;;;9.6;41;5.9;21.2;34.6;9.5;34.2;;;0.0;;729;;;;86;60;0.456;2025-07-10 09:00:00;2025;7;July
MAH;20.6;20.1;21.0;;;53.0;12.8;10.6;970.3;1020.3;1022.0;;;9.0;38;5.2;18.7;32.4;8.8;31.7;;;0.0;;852;;;;84;60;0.549;2025-07-10 10:00:00;2025;7;July
